,PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR
1882,76986,Hedderick,Herm,herm-hedderick,1610612752,knicks,False,New York,Knicks,NYK,14.0,G,77.0,170.0,Canisius,USA,1952.0,4.0,,,0.8,0.8,0.4,Career,1954,1954
1883,76987,Heggs,Alvin,alvin-heggs,1610612745,rockets,False,Houston,Rockets,HOU,55.0,F,80.0,225.0,Texas,USA,,,,,2.0,0.5,0.0,Career,1995,1995
1884,76988,Heinsohn,Tom,tom-heinsohn,1610612738,celtics,False,Boston,Celtics,BOS,15.0,F,79.0,218.0,Holy Cross,USA,1956.0,,,,18.6,8.8,2.0,Career,1956,1964
1885,76989,Hemric,Dick,dick-hemric,1610612738,celtics,False,Boston,Celtics,BOS,20.0,F,78.0,220.0,Wake Forest,USA,1955.0,2.0,10.0,,6.3,5.1,0.7,Career,1955,1956
1886,673,Henderson,Alan,alan-henderson,1610612737,hawks,False,Atlanta,Hawks,ATL,44.0,F-C,81.0,240.0,Indiana,USA,1995.0,1.0,16.0,,7.8,5.0,0.6,Career,1995,2006
1887,1538,Henderson,Cedric,cedric-henderson,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,45.0,F,79.0,225.0,Memphis,USA,1997.0,2.0,44.0,,7.3,2.9,1.6,Career,1997,2002
1888,76990,Henderson,Cedric,cedric-henderson,1610612737,hawks,False,Atlanta,Hawks,ATL,,F,80.0,210.0,Georgia,USA,1986.0,2.0,32.0,,1.4,1.0,0.0,Career,1986,1986
1889,76991,Henderson,Dave,dave-henderson,1610612755,sixers,False,Philadelphia,76ers,PHI,3.0,G,77.0,195.0,Duke,USA,1986.0,3.0,58.0,,5.7,1.6,1.5,Career,1987,1987
1890,76993,Henderson,Gerald,gerald-henderson,1610612738,celtics,False,Boston,Celtics,BOS,12.0,G,74.0,175.0,Virginia Commonwealth,USA,1978.0,3.0,64.0,,8.9,1.7,3.6,Career,1979,1991
1891,201945,Henderson,Gerald,gerald-henderson,1610612766,hornets,False,Charlotte,Hornets,CHA,12.0,G,77.0,215.0,Duke,USA,2009.0,1.0,12.0,,11.2,3.2,1.9,Career,2009,2016
1892,1764,Henderson,J.R.,jr-henderson,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,52.0,F,80.0,233.0,UCLA,USA,1998.0,2.0,56.0,,3.2,1.6,0.7,Career,1998,1998
1893,76992,Henderson,Jerome,jerome-henderson,1610612749,bucks,False,Milwaukee,Bucks,MIL,40.0,F,83.0,230.0,New Mexico,USA,,,,,2.3,1.1,0.0,Career,1985,1986
1894,76994,Henderson,Kevin,kevin-henderson,1610612744,warriors,False,Golden State,Warriors,GSW,12.0,G,76.0,195.0,California State-Fullerton,USA,1986.0,3.0,50.0,,3.0,1.1,1.5,Career,1986,1987
1895,1630703,Henderson,Scoot,scoot-henderson,1610612757,blazers,False,Portland,Trail Blazers,POR,0.0,G,75.0,206.0,NBA G League Ignite,USA,2023.0,1.0,3.0,True,16.0,3.5,5.5,Season,2023,2024
1896,76996,Henderson,Tom,tom-henderson,1610612745,rockets,False,Houston,Rockets,HOU,6.0,G,75.0,190.0,Hawaii,USA,1974.0,1.0,7.0,,9.4,2.3,4.8,Career,1974,1982
1897,1641707,Hendricks,Taylor,taylor-hendricks,1610612762,jazz,False,Utah,Jazz,UTA,0.0,F,81.0,215.0,Central Florida,USA,2023.0,1.0,9.0,True,4.7,5.0,0.7,Season,2023,2024
1898,971,Hendrickson,Mark,mark-hendrickson,1610612758,kings,False,Sacramento,Kings,SAC,42.0,F,81.0,220.0,Washington State,USA,1996.0,2.0,31.0,,3.3,2.8,0.6,Career,1996,1999
1899,76998,Hennessy,Larry,larry-hennessy,1610612744,warriors,False,Golden State,Warriors,GSW,4.0,G,75.0,185.0,Villanova,USA,1953.0,2.0,,,3.7,0.9,0.9,Career,1955,1955
1900,76999,Henriksen,Don,don-henriksen,1610612758,kings,False,Sacramento,Kings,SAC,12.0,F,79.0,225.0,California,USA,,,,,7.2,7.2,1.7,Career,1952,1954
1901,1630565,Henry,Aaron,aaron-henry,1610612755,sixers,False,Philadelphia,76ers,PHI,50.0,F,77.0,210.0,Michigan State,USA,,,,,0.3,0.2,0.0,Career,2021,2021
1902,77000,Henry,Al,al-henry,1610612755,sixers,False,Philadelphia,76ers,PHI,26.0,C,81.0,190.0,Wisconsin,USA,1970.0,1.0,12.0,,4.0,3.0,0.2,Career,1970,1971
1903,77004,Henry,Bill,bill-henry,1610612765,pistons,False,Detroit,Pistons,DET,16.0,C,81.0,215.0,Rice,USA,,,,,6.5,,1.1,Career,1948,1949
1904,77001,Henry,Carl,carl-henry,1610612758,kings,False,Sacramento,Kings,SAC,11.0,G,78.0,205.0,Kansas,USA,1984.0,4.0,80.0,,2.8,0.7,0.1,Career,1985,1985
1905,77002,Henry,Conner,conner-henry,1610612738,celtics,False,Boston,Celtics,BOS,,G,79.0,195.0,California-Santa Barbara,USA,1986.0,4.0,89.0,,3.3,0.9,1.1,Career,1986,1987
1906,1627988,Henry,Myke,myke-henry,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,4.0,F,78.0,210.0,DePaul,USA,2016.0,,,,5.4,1.9,1.1,Career,2017,2017
1907,77003,Henry,Skeeter,skeeter-henry,1610612756,suns,False,Phoenix,Suns,PHX,4.0,G,79.0,190.0,Oklahoma,USA,,,,,1.0,0.5,1.0,Career,1993,1993
1908,202333,Henry,Xavier,xavier-henry,1610612740,pelicans,False,New Orleans,Pelicans,NOP,7.0,F-G,78.0,220.0,Kansas,USA,2010.0,1.0,12.0,,5.7,1.9,0.6,Career,2010,2014
1909,203089,Henson,John,john-henson,1610612749,bucks,False,Milwaukee,Bucks,MIL,31.0,F-C,81.0,219.0,North Carolina,USA,2012.0,1.0,14.0,,7.6,5.3,1.1,Career,2012,2019
1910,1667,Henson,Steve,steve-henson,1610612749,bucks,False,Milwaukee,Bucks,MIL,12.0,G,73.0,180.0,Kansas State,USA,1990.0,2.0,44.0,,3.1,0.7,2.0,Career,1990,1998
1911,77006,Herman,Bill,bill-herman,1610610027,,True,Denver,Nuggets,DN ,,G,75.0,170.0,Mount Union,USA,,,,,4.3,,1.2,Career,1949,1949
1912,77007,Hermsen,Clarence,clarence-hermsen,1610612738,celtics,False,Boston,Celtics,BOS,10.0,C,81.0,225.0,Minnesota,USA,,,,,9.3,5.8,1.3,Career,1946,1952
1913,1629608,Hernandez,Dewan,dewan-hernandez,1610612761,raptors,False,Toronto,Raptors,TOR,20.0,C-F,82.0,235.0,Miami,USA,2019.0,2.0,59.0,,2.3,2.3,0.5,Career,2019,2019
1914,1627823,Hernangomez,Juancho,juancho-hernangomez,1610612761,raptors,False,Toronto,Raptors,TOR,41.0,F,81.0,214.0,Estudiantes,Spain,2016.0,1.0,15.0,,5.0,3.3,0.6,Career,2016,2022
1915,1626195,Hernangomez,Willy,willy-hernangomez,1610612740,pelicans,False,New Orleans,Pelicans,NOP,9.0,C-F,83.0,250.0,Cajasol Sevilla,Spain,2015.0,2.0,35.0,,7.3,5.8,1.1,Career,2016,2022
1916,1914,Herren,Chris,chris-herren,1610612743,nuggets,False,Denver,Nuggets,DEN,12.0,G,74.0,190.0,Fresno State,USA,1999.0,2.0,33.0,,3.2,1.0,2.4,Career,1999,2000
1917,61,Herrera,Carl,carl-herrera,1610612745,rockets,False,Houston,Rockets,HOU,21.0,F,81.0,225.0,Houston,USA,1990.0,2.0,30.0,,5.3,3.6,0.6,Career,1991,1998
1918,200835,Herrmann,Walter,walter-herrmann,1610612765,pistons,False,Detroit,Pistons,DET,5.0,F,81.0,225.0,Malaga,Argentina,,,,,5.4,2.1,0.4,Career,2006,2008
1919,1629639,Herro,Tyler,tyler-herro,1610612748,heat,False,Miami,Heat,MIA,14.0,G,77.0,195.0,Kentucky,USA,2019.0,1.0,13.0,True,18.3,4.7,4.7,Season,2019,2024
1920,77010,Herron,Keith,keith-herron,1610612765,pistons,False,Detroit,Pistons,DET,15.0,G,78.0,195.0,Villanova,USA,1978.0,2.0,24.0,,9.8,2.0,1.4,Career,1978,1981
1921,77011,Hertzberg,Sidney,sidney-hertzberg,1610612738,celtics,False,Boston,Celtics,BOS,4.0,G,70.0,175.0,City College of New York,USA,,,,,8.7,4.0,2.1,Career,1946,1950
1922,1628987,Hervey,Kevin,kevin-hervey,1610612760,thunder,False,Oklahoma City,Thunder,OKC,15.0,F,81.0,230.0,Texas-Arlington,USA,2018.0,2.0,57.0,,1.7,1.2,0.5,Career,2019,2019
1923,77012,Hetzel,Fred,fred-hetzel,1610612744,warriors,False,Golden State,Warriors,GSW,30.0,F,80.0,220.0,Davidson,USA,1965.0,1.0,1.0,,11.2,5.9,1.1,Career,1965,1970
1924,77013,Hewitt,Bill,bill-hewitt,1610612765,pistons,False,Detroit,Pistons,DET,31.0,F,79.0,210.0,Southern California,USA,1968.0,1.0,11.0,,5.7,5.5,1.3,Career,1968,1974
1925,77014,Hewson,Jack,jack-hewson,1610612738,celtics,False,Boston,Celtics,BOS,17.0,F,78.0,195.0,Temple,USA,1947.0,,,,2.7,,0.0,Career,1947,1947
1926,77015,Heyman,Art,art-heyman,1610612752,knicks,False,New York,Knicks,NYK,35.0,G,77.0,205.0,Duke,USA,1963.0,1.0,1.0,,10.3,2.8,2.4,Career,1963,1965
1927,1626209,Hezonja,Mario,mario-hezonja,1610612753,magic,False,Orlando,Magic,ORL,44.0,F-G,80.0,220.0,FC Barcelona,Croatia,2015.0,1.0,5.0,,6.9,3.1,1.3,Career,2015,2019
1928,201579,Hibbert,Roy,roy-hibbert,1610612754,pacers,False,Indiana,Pacers,IND,34.0,C,86.0,270.0,Georgetown,USA,2008.0,1.0,17.0,,10.0,6.3,1.3,Career,2008,2016
1929,77016,Hickey,Matthew,matthew-hickey,1610610032,,True,Providence,Steamrollers,PRO,,G,71.0,180.0,Hoboken HS (NJ),USA,,,,,2.0,,0.0,Career,1947,1947
1930,1628439,Hicks,Isaiah,isaiah-hicks,1610612752,knicks,False,New York,Knicks,NYK,4.0,F,81.0,230.0,North Carolina,USA,,,,,4.4,2.3,0.9,Career,2017,2018
1931,77017,Hicks,Phil,phil-hicks,1610612741,bulls,False,Chicago,Bulls,CHI,55.0,F,79.0,205.0,Tulane,USA,1976.0,2.0,27.0,,2.3,1.6,0.6,Career,1976,1978
1932,201581,Hickson,JJ,jj-hickson,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,21.0,C-F,81.0,242.0,North Carolina State,USA,2008.0,1.0,19.0,,9.5,6.8,0.8,Career,2008,2015
1933,1627741,Hield,Buddy,buddy-hield,1610612744,warriors,False,Golden State,Warriors,GSW,7.0,G,76.0,220.0,Oklahoma,Bahamas,2016.0,1.0,6.0,True,21.3,4.0,2.5,Season,2016,2024
1934,202809,Higgins,Cory,cory-higgins,1610612766,hornets,False,Charlotte,Hornets,CHA,11.0,G,77.0,180.0,Colorado,USA,,,,,3.7,0.9,0.9,Career,2011,2012
1935,1848,Higgins,Mike,mike-higgins,1610612758,kings,False,Sacramento,Kings,SAC,32.0,F,81.0,220.0,Northern Colorado,USA,,,,,1.7,0.5,0.3,Career,1989,1990
1936,77019,Higgins,Rod,rod-higgins,1610612744,warriors,False,Golden State,Warriors,GSW,32.0,F,79.0,200.0,Fresno State,USA,1982.0,2.0,31.0,,9.0,3.6,1.6,Career,1982,1994
1937,925,Higgins,Sean,sean-higgins,1610612751,nets,False,Brooklyn,Nets,BKN,9.0,G-F,81.0,215.0,Michigan,USA,1990.0,2.0,54.0,,6.3,1.8,1.0,Career,1990,1997
1938,77021,Higgs,Kenny,kenny-higgs,1610612743,nuggets,False,Denver,Nuggets,DEN,1.0,G,72.0,180.0,Louisiana State,USA,,,,,6.8,1.8,4.4,Career,1978,1981
1939,77022,High,Johnny,johnny-high,1610612756,suns,False,Phoenix,Suns,PHX,11.0,G,75.0,185.0,Nevada,USA,1979.0,2.0,24.0,,5.1,2.3,1.9,Career,1979,1983
1940,1629312,Highsmith,Haywood,haywood-highsmith,1610612748,heat,False,Miami,Heat,MIA,24.0,F,77.0,220.0,Wheeling Jesuit,USA,2018.0,,,True,6.5,4.5,1.5,Season,2018,2024
1941,77023,Hightower,Wayne,wayne-hightower,1610612744,warriors,False,Golden State,Warriors,GSW,12.0,F,80.0,192.0,Kansas,USA,1962.0,1.0,5.0,,9.0,5.9,1.1,Career,1962,1966
1942,2403,Nene,,-nene,1610612743,nuggets,False,Denver,Nuggets,DEN,42.0,C-F,83.0,250.0,Vasco de Gama,Brazil,2002.0,1.0,7.0,,11.3,6.0,1.8,Career,2002,2018
1943,77024,Hill,Armond,armond-hill,1610612737,hawks,False,Atlanta,Hawks,ATL,24.0,G,76.0,190.0,Princeton,USA,1976.0,1.0,9.0,,6.9,2.0,4.7,Career,1976,1983
1944,77025,Hill,Cleo,cleo-hill,1610612737,hawks,False,Atlanta,Hawks,ATL,24.0,G,73.0,185.0,Winston-Salem State,USA,1961.0,1.0,8.0,,5.5,3.1,2.0,Career,1961,1961
1945,77026,Hill,Gary,gary-hill,1610612744,warriors,False,Golden State,Warriors,GSW,20.0,G,76.0,185.0,Oklahoma City,USA,1963.0,2.0,11.0,,4.7,1.6,1.4,Career,1963,1964
1946,201588,Hill,George,george-hill,1610612754,pacers,False,Indiana,Pacers,IND,7.0,G,76.0,188.0,Indiana-Purdue Indianapolis,USA,2008.0,1.0,26.0,,10.4,3.0,3.1,Career,2008,2022
1947,255,Hill,Grant,grant-hill,1610612765,pistons,False,Detroit,Pistons,DET,33.0,F,80.0,225.0,Duke,USA,1994.0,1.0,3.0,,16.7,6.0,4.1,Career,1994,2012
1948,201195,Hill,Herbert,herbert-hill,1610612755,sixers,False,Philadelphia,76ers,PHI,35.0,F-C,82.0,240.0,Providence,USA,2007.0,2.0,55.0,,,,,Career,2007,2007
1949,201941,Hill,Jordan,jordan-hill,1610612747,lakers,False,Los Angeles,Lakers,LAL,27.0,F-C,82.0,240.0,Arizona,USA,2009.0,1.0,8.0,,7.9,5.8,0.8,Career,2009,2016
1950,1630792,Hill,Malcolm,malcolm-hill,1610612740,pelicans,False,New Orleans,Pelicans,NOP,33.0,F,78.0,220.0,Illinois,USA,,,,,3.2,1.6,0.3,Career,2021,2023
1951,203524,Hill,Solomon,solomon-hill,1610612737,hawks,False,Atlanta,Hawks,ATL,18.0,F,78.0,226.0,Arizona,USA,2013.0,1.0,23.0,,5.5,3.1,1.5,Career,2013,2021
1952,201631,Hill,Steven,steven-hill,1610612760,thunder,False,Oklahoma City,Thunder,OKC,51.0,C,84.0,245.0,Arkansas,USA,,,,,2.0,3.0,0.0,Career,2008,2008
1953,238,Hill,Tyrone,tyrone-hill,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,32.0,F,81.0,250.0,Xavier,USA,1990.0,1.0,11.0,,9.4,8.6,0.8,Career,1990,2003
1954,77027,Hillhouse,Art,art-hillhouse,1610612744,warriors,False,Golden State,Warriors,GSW,18.0,C,79.0,220.0,Long Island-Brooklyn,USA,,,,,5.9,,0.6,Career,1946,1947
1955,1626199,Hilliard,Darrun,darrun-hilliard,1610612765,pistons,False,Detroit,Pistons,DET,24.0,G,78.0,220.0,Villanova,USA,2015.0,2.0,38.0,,3.2,0.9,0.8,Career,2015,2017
1956,77028,Hillman,Darnell,darnell-hillman,1610612754,pacers,False,Indiana,Pacers,IND,30.0,F,81.0,215.0,San Jose State,USA,1971.0,1.0,8.0,,8.6,6.6,1.4,Career,1976,1979
1957,77029,Hilton,Fred,fred-hilton,1610612746,clippers,False,LA,Clippers,LAC,32.0,G,75.0,185.0,Grambling,USA,1971.0,2.0,19.0,,9.4,2.1,1.6,Career,1971,1972
1958,2550,Hinrich,Kirk,kirk-hinrich,1610612741,bulls,False,Chicago,Bulls,CHI,12.0,G,76.0,190.0,Kansas,USA,2003.0,1.0,7.0,,10.9,2.9,4.8,Career,2003,2015
1959,77030,Hinson,Roy,roy-hinson,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,6.0,C,81.0,210.0,Rutgers,USA,1983.0,1.0,20.0,,14.2,6.8,1.0,Career,1983,1990
1960,1630207,Hinton,Nate,nate-hinton,1610612745,rockets,False,Houston,Rockets,HOU,14.0,G-F,77.0,210.0,Houston,USA,,,,,1.9,0.8,0.5,Career,2020,2023
1961,77031,Hirsch,Mel,mel-hirsch,1610612738,celtics,False,Boston,Celtics,BOS,3.0,G,66.0,165.0,Brooklyn,USA,,,,,1.5,,0.8,Career,1946,1946
1962,77032,Hitch,Lew,lew-hitch,1610612747,lakers,False,Los Angeles,Lakers,LAL,14.0,F,80.0,200.0,Kansas State,USA,1951.0,2.0,19.0,,5.0,5.3,1.2,Career,1951,1956
1963,200823,Hite,Robert,robert-hite,1610612748,heat,False,Miami,Heat,MIA,,G,74.0,184.0,Miami,USA,,,,,4.3,1.3,0.7,Career,2006,2006
1964,1629658,Hoard,Jaylen,jaylen-hoard,1610612760,thunder,False,Oklahoma City,Thunder,OKC,8.0,F,80.0,216.0,Wake Forest,France,,,,,6.6,4.6,1.2,Career,2019,2021
1965,202359,Hobson,Darington,darington-hobson,1610612749,bucks,False,Milwaukee,Bucks,MIL,11.0,G,79.0,210.0,New Mexico,USA,2010.0,2.0,37.0,,0.8,0.6,1.2,Career,2011,2011
1966,1641793,Hodge,D'Moi,dmoi-hodge,1610612747,lakers,False,Los Angeles,Lakers,LAL,55.0,G,75.0,188.0,Missouri,British Virgin Islands,,,,,2.0,0.0,0.7,Career,2023,2023
1967,1106,Hodge,Donald,donald-hodge,1610612742,mavericks,False,Dallas,Mavericks,DAL,35.0,F,84.0,230.0,Temple,USA,1991.0,2.0,33.0,,4.7,3.2,0.8,Career,1991,1995
1968,101125,Hodge,Julius,julius-hodge,1610612743,nuggets,False,Denver,Nuggets,DEN,32.0,G,79.0,210.0,North Carolina State,USA,2005.0,1.0,20.0,,1.2,0.7,0.8,Career,2005,2006
1969,77034,Hodges,Craig,craig-hodges,1610612749,bucks,False,Milwaukee,Bucks,MIL,14.0,G,74.0,190.0,Long Beach State,USA,1982.0,3.0,48.0,,8.5,1.3,2.5,Career,1982,1991
1970,77035,Hoefer,Adolph,adolph-hoefer,1610612738,celtics,False,Boston,Celtics,BOS,3.0,G,69.0,158.0,Queens,USA,,,,,5.6,,0.6,Career,1946,1947
1971,77036,Hoffman,Paul,paul-hoffman,1610610024,,True,Baltimore,Bullets,BAL,14.0,G,74.0,195.0,Purdue,USA,1947.0,,,,10.2,5.1,2.9,Career,1947,1954
1972,77037,Hogsett,Bob,bob-hogsett,1610612765,pistons,False,Detroit,Pistons,DET,20.0,F,79.0,230.0,Tennessee,USA,,,,,2.3,0.4,0.1,Career,1966,1966
1973,77038,Hogue,Paul,paul-hogue,1610612752,knicks,False,New York,Knicks,NYK,14.0,C,81.0,240.0,Cincinnati,USA,1962.0,1.0,2.0,,6.3,7.1,0.7,Career,1962,1963
1974,697,Hoiberg,Fred,fred-hoiberg,1610612741,bulls,False,Chicago,Bulls,CHI,32.0,G,77.0,210.0,Iowa State,USA,1995.0,2.0,52.0,,5.4,2.7,1.6,Career,1995,2004
1975,77039,Holcomb,Doug,doug-holcomb,1610610024,,True,Baltimore,Bullets,BAL,,F,76.0,200.0,Wisconsin,USA,,,,,5.0,,1.7,Career,1948,1948
1976,2450,Holcomb,Randy,randy-holcomb,1610612741,bulls,False,Chicago,Bulls,CHI,23.0,F,81.0,220.0,San Diego State,USA,2002.0,2.0,56.0,,0.5,0.3,0.0,Career,2002,2005
1977,1628988,Holiday,Aaron,aaron-holiday,1610612745,rockets,False,Houston,Rockets,HOU,0.0,G,72.0,185.0,UCLA,USA,2018.0,1.0,23.0,True,0.0,0.0,1.0,Season,2018,2024
1978,201950,Holiday,Jrue,jrue-holiday,1610612738,celtics,False,Boston,Celtics,BOS,4.0,G,76.0,205.0,UCLA,USA,2009.0,1.0,17.0,True,13.3,3.3,3.0,Season,2009,2024
1979,203200,Holiday,Justin,justin-holiday,1610612743,nuggets,False,Denver,Nuggets,DEN,9.0,F-G,78.0,180.0,Washington,USA,,,,,8.0,2.7,1.4,Career,2012,2023
1980,77040,Holland,Brad,brad-holland,1610612747,lakers,False,Los Angeles,Lakers,LAL,14.0,G,75.0,180.0,UCLA,USA,1979.0,1.0,14.0,,3.2,0.6,0.7,Career,1979,1981
1981,77041,Holland,Joe,joe-holland,1610610030,,True,Indianapolis,Olympians,INO,,F,76.0,185.0,Kentucky,USA,1948.0,,,,5.8,4.2,1.8,Career,1949,1951
1982,204066,Holland,John,john-holland,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,30.0,G-F,77.0,205.0,Boston University,USA,,,,,2.2,1.0,0.2,Career,2015,2018
1983,77042,Holland,Wilbur,wilbur-holland,1610612741,bulls,False,Chicago,Bulls,CHI,12.0,G,72.0,175.0,New Orleans,USA,1975.0,5.0,75.0,,13.6,3.1,3.3,Career,1975,1978
1984,1641842,Holland II,Ronald,ronald-holland-ii,1610612765,pistons,False,Detroit,Pistons,DET,0.0,F,80.0,206.0,NBA G League Ignite,USA,2024.0,1.0,5.0,True,5.3,3.3,0.5,Season,2024,2024
1985,77043,Hollins,Lionel,lionel-hollins,1610612757,blazers,False,Portland,Trail Blazers,POR,14.0,G,75.0,185.0,Arizona State,USA,1975.0,1.0,6.0,,11.6,2.4,4.5,Career,1975,1984
1986,200797,Hollins,Ryan,ryan-hollins,1610612746,clippers,False,LA,Clippers,LAC,5.0,C,84.0,240.0,UCLA,USA,2006.0,2.0,50.0,,3.7,2.2,0.3,Career,2006,2015
1987,77044,Hollis,Essie,essie-hollis,1610612765,pistons,False,Detroit,Pistons,DET,22.0,F,78.0,195.0,St. Bonaventure,USA,1977.0,2.0,44.0,,2.8,1.8,0.2,Career,1978,1978
1988,1626178,Hollis-Jefferson,Rondae,rondae-hollis-jefferson,1610612751,nets,False,Brooklyn,Nets,BKN,2.0,F,78.0,217.0,Arizona,USA,2015.0,1.0,23.0,,9.0,5.5,1.9,Career,2015,2020
1989,1626158,Holmes,Richaun,richaun-holmes,1610612764,wizards,False,Washington,Wizards,WAS,22.0,F,81.0,235.0,Bowling Green,USA,2015.0,2.0,37.0,True,8.6,5.3,1.0,Career,2015,2024
1990,1641747,Holmes II,DaRon,daron-holmes-ii,1610612743,nuggets,False,Denver,Nuggets,DEN,14.0,F,82.0,225.0,Dayton,USA,2024.0,1.0,22.0,True,,,,Career,2024,2024
1991,1631096,Holmgren,Chet,chet-holmgren,1610612760,thunder,False,Oklahoma City,Thunder,OKC,7.0,C-F,85.0,208.0,Gonzaga,USA,2022.0,1.0,2.0,True,23.7,13.0,3.0,Season,2022,2024
1992,77045,Holstein,Jim,jim-holstein,1610612747,lakers,False,Los Angeles,Lakers,LAL,10.0,F,75.0,180.0,Cincinnati,USA,1952.0,,,,3.8,2.9,1.1,Career,1952,1955
1993,77046,Holt,Alvin,alvin-holt,1610612741,bulls,False,Chicago,Bulls,CHI,6.0,F,79.0,210.0,Jackson State,USA,,,,,0.7,0.7,0.0,Career,1970,1970
1994,77047,Holton,Michael,michael-holton,1610612757,blazers,False,Portland,Trail Blazers,POR,6.0,G,76.0,185.0,UCLA,USA,1983.0,3.0,53.0,,6.2,1.4,3.0,Career,1984,1989
1995,77048,Holub,Dick,dick-holub,1610612752,knicks,False,New York,Knicks,NYK,11.0,C,78.0,205.0,Long Island-Brooklyn,USA,1947.0,1.0,5.0,,10.5,,0.8,Career,1947,1947
1996,77049,Holup,Joe,joe-holup,1610612765,pistons,False,Detroit,Pistons,DET,9.0,F,78.0,215.0,George Washington,USA,1956.0,1.0,5.0,,7.0,4.4,1.0,Career,1956,1958
1997,77050,Holzman,Red,red-holzman,1610612758,kings,False,Sacramento,Kings,SAC,10.0,G,70.0,175.0,City College of New York,USA,,,,,6.1,1.5,2.0,Career,1948,1953
1998,1630258,Homesley,Caleb,caleb-homesley,1610612764,wizards,False,Washington,Wizards,WAS,,G,78.0,205.0,Liberty,USA,,,,,,,,Career,2020,2020
1999,1532,Honeycutt,Jerald,jerald-honeycutt,1610612749,bucks,False,Milwaukee,Bucks,MIL,25.0,F-G,81.0,254.0,Tulane,USA,1997.0,2.0,38.0,,5.1,1.9,0.7,Career,1997,1998
2000,202715,Honeycutt,Tyler,tyler-honeycutt,1610612758,kings,False,Sacramento,Kings,SAC,3.0,F,80.0,188.0,UCLA,USA,2011.0,2.0,35.0,,1.2,1.0,0.4,Career,2011,2012
2001,1967,Hood,Derek,derek-hood,1610612766,hornets,False,Charlotte,Hornets,CHA,55.0,F,80.0,222.0,Arkansas,USA,,,,,0.0,0.5,0.0,Career,1999,2002
2002,203918,Hood,Rodney,rodney-hood,1610612746,clippers,False,LA,Clippers,LAC,22.0,G-F,80.0,208.0,Duke,USA,2014.0,1.0,23.0,,10.4,2.6,1.6,Career,2014,2021
2003,1641720,Hood-Schifino,Jalen,jalen-hood-schifino,1610612747,lakers,False,Los Angeles,Lakers,LAL,0.0,G,77.0,215.0,Indiana,USA,2023.0,1.0,17.0,True,1.6,0.6,0.4,Career,2023,2024
2004,77051,Hoover,Tom,tom-hoover,1610612752,knicks,False,New York,Knicks,NYK,12.0,C,81.0,230.0,Villanova,USA,1963.0,1.0,6.0,,3.5,4.3,0.6,Career,1963,1966
2005,77052,Hopkins,Bob,bob-hopkins,1610612755,sixers,False,Philadelphia,76ers,PHI,9.0,C,80.0,205.0,Grambling,USA,1956.0,10.0,75.0,,8.2,5.6,0.7,Career,1956,1959
2006,77053,Hoppen,Dave,dave-hoppen,1610612766,hornets,False,Charlotte,Hornets,CHA,42.0,C,83.0,235.0,Nebraska,USA,1986.0,3.0,65.0,,5.0,3.8,0.6,Career,1987,1992
2007,77054,Hopson,Dennis,dennis-hopson,1610612751,nets,False,Brooklyn,Nets,BKN,20.0,F,77.0,200.0,Ohio State,USA,1987.0,1.0,3.0,,10.9,2.8,1.6,Career,1987,1991
2008,203816,Hopson,Scotty,scotty-hopson,1610612760,thunder,False,Oklahoma City,Thunder,OKC,24.0,G,79.0,204.0,Tennessee,USA,2011.0,0.0,0.0,,1.5,0.3,0.8,Career,2013,2021
2009,77055,Horan,Johnny,johnny-horan,1610612747,lakers,False,Los Angeles,Lakers,LAL,,F,80.0,190.0,Dayton,USA,1955.0,1.0,6.0,,1.8,0.5,0.1,Career,1955,1955
2010,77056,Hordges,Cedrick,cedrick-hordges,1610612743,nuggets,False,Denver,Nuggets,DEN,34.0,C,80.0,220.0,South Carolina,USA,1979.0,3.0,49.0,,7.6,5.9,1.2,Career,1980,1981
2011,201143,Horford,Al,al-horford,1610612738,celtics,False,Boston,Celtics,BOS,42.0,C-F,81.0,240.0,Florida,Dominican Republic,2007.0,1.0,3.0,True,9.5,4.5,2.0,Season,2007,2024
2012,77057,Horford,Tito,tito-horford,1610612749,bucks,False,Milwaukee,Bucks,MIL,42.0,C,85.0,245.0,Miami,USA,1988.0,2.0,39.0,,1.5,1.3,0.1,Career,1988,1993
2013,77058,Horn,Ron,ron-horn,1610612747,lakers,False,Los Angeles,Lakers,LAL,24.0,F,79.0,220.0,Indiana,USA,1961.0,2.0,16.0,,2.5,2.5,0.4,Career,1961,1962
